,accuracy,classifier_name,fit_time,dataset_name
6,0.94,MLPClassifier,0.22899937629699707,dataset17
7,0.92,MLPClassifier,0.03496503829956055,dataset18
8,1.0,MLPClassifier,0.13602495193481445,dataset19
9,0.28,MLPClassifier,0.010965347290039062,dataset20
0,0.3,MLPClassifier,0.009004831314086914,dataset21
1,0.94,MLPClassifier,0.14997172355651855,dataset22
2,0.16,MLPClassifier,0.01100015640258789,dataset23
3,1.0,MLPClassifier,0.05000019073486328,dataset24
4,0.26,MLPClassifier,0.00800323486328125,dataset25
5,0.26,MLPClassifier,0.008996248245239258,dataset26
6,0.94,MLPClassifier,0.22703266143798828,dataset27
7,0.92,MLPClassifier,0.03896784782409668,dataset28
8,1.0,MLPClassifier,0.13800311088562012,dataset29
9,0.28,MLPClassifier,0.009000062942504883,dataset30
0,0.3,MLPClassifier,0.008007049560546875,dataset31
1,0.94,MLPClassifier,0.12620162963867188,dataset32
2,0.16,MLPClassifier,0.007997989654541016,dataset33
3,1.0,MLPClassifier,0.04974985122680664,dataset34
4,0.26,MLPClassifier,0.007002592086791992,dataset35
5,0.26,MLPClassifier,0.00906682014465332,dataset36
6,0.94,MLPClassifier,0.22291851043701172,dataset37
7,0.92,MLPClassifier,0.036782264709472656,dataset38
8,1.0,MLPClassifier,0.14278221130371094,dataset39
9,0.28,MLPClassifier,0.008050918579101562,dataset40
0,0.3,MLPClassifier,0.010965347290039062,dataset41
1,0.94,MLPClassifier,0.1408250331878662,dataset42
2,0.16,MLPClassifier,0.008008956909179688,dataset43
3,1.0,MLPClassifier,0.054923295974731445,dataset44
4,0.26,MLPClassifier,0.009001970291137695,dataset45
5,0.26,MLPClassifier,0.009999275207519531,dataset46
6,0.94,MLPClassifier,0.24869990348815918,dataset47
7,0.92,MLPClassifier,0.03799557685852051,dataset48
8,1.0,MLPClassifier,0.1450047492980957,dataset49
9,0.28,MLPClassifier,0.010007381439208984,dataset50
